index,lat,lon,ft_frozen,fw_fw_06_swe_-3,clusteringLabel
2573,49.4733,140.06943,38,0,3
2575,49.16307,139.57393,37,0,1
2639,0.33184,112.12796,0,0,0
2640,0.03692,112.0679,0,0,0
2667,49.65724,139.85962,38,0,3
2685,46.73494,135.64861,18,0,2
2719,37.80805,126.81865,0,0,0
2736,2.77958,112.46902,0,0,0
2749,57.28225,-158.2729,7,0,2
2784,48.07958,137.00565,23,0,1
2808,43.91148,131.94441,14,0,2
2811,43.36183,131.37343,12,0,2
2825,40.52645,128.70187,0,0,0
2835,37.75643,126.46028,4,0,0
2886,51.68448,142.30576,39,0,3
2898,49.0716,137.96486,33,0,1
2915,46.21782,134.1449,18,0,2
2922,44.43891,132.11703,15,0,2
2928,43.33865,130.97174,14,0,2
3016,51.72598,141.82346,33,2,1
3053,44.6025,131.90038,14,0,2
3056,44.05385,131.32176,13,0,2
3063,42.75064,130.02165,5,0,0
3098,28.60737,120.32001,0,0,0
3111,25.62113,118.9313,0,2,0
3115,24.68437,118.52711,0,0,0
3128,57.56972,-156.3244,7,0,2
3142,58.27789,159.34741,48,0,3
3145,58.02325,158.19859,49,0,3
3184,46.55471,133.70784,20,0,1
3205,42.33892,129.26978,8,0,2
3284,58.8939,161.16624,51,0,3
3316,48.94653,136.36392,27,0,1
3328,46.8976,133.69804,21,0,1
3337,45.29175,131.85504,0,0,0
3364,40.15583,127.03039,9,0,2
3376,31.99589,121.56181,0,0,0
3410,24.22885,117.86489,0,6,0
3426,57.99897,-155.99599,13,0,2
3429,58.27873,-157.12633,10,1,2
3438,59.26415,-161.83405,0,0,0
3447,59.47566,163.05467,3,0,0
3511,43.60019,129.7323,13,0,2
3513,43.22169,129.36932,12,0,2
3520,41.87743,128.14169,13,0,2
3548,30.35429,120.41958,0,8,0
3556,28.54525,119.52599,0,0,0
3582,1.14835,111.08376,0,0,0
3607,60.24942,-166.7092,46,2,3
3627,53.20886,142.3443,0,0,0
3637,51.39855,139.1028,41,0,3
3653,48.78809,135.22647,0,0,0
3666,46.5199,132.41698,20,0,1
3670,45.79769,131.60866,15,0,2
3684,43.1864,128.96999,12,0,2
3720,30.03566,119.99667,0,0,0
3722,29.58385,119.77267,0,0,0
3724,29.12998,119.55169,0,0,0
3733,27.0622,118.59323,0,0,0
3799,60.18514,164.47589,0,0,0
3821,51.4213,138.62149,40,0,3
3909,27.18826,118.40331,0,0,0
3910,26.95568,118.30076,0,0,0
3920,24.60143,117.31153,0,0,0
3928,0.48617,110.61225,0,0,0
3950,59.85411,-161.01678,29,0,1
3965,61.1217,170.46336,52,0,3
4037,45.00941,129.99417,13,0,2
4070,31.641,120.28972,0,0,0
4095,25.43634,117.41451,0,0,0
4102,23.76671,116.74958,0,0,0
4117,58.85272,-155.31282,0,0,0
4147,61.35118,170.38788,53,0,3
4174,52.40771,139.20898,40,0,3
4180,51.4583,137.65739,36,0,1
4220,44.41097,129.0233,12,0,2
4235,41.49323,126.43085,11,0,2
4247,32.65979,120.56084,0,0,0
4249,32.2163,120.32361,0,0,0
4296,58.23322,-152.14555,0,0,0
4335,61.4986,169.40848,57,0,3
4358,52.43098,138.71529,45,0,3
4423,40.63565,125.41217,9,0,2
4487,59.8444,-157.31348,28,0,1
4516,61.91967,171.60708,61,0,3
4519,61.80964,170.23332,58,0,3
4550,51.31971,136.44412,35,0,1
4568,48.22915,132.31622,21,0,1
4592,43.75471,127.67359,15,0,2
4621,31.3539,119.34521,0,0,0
4693,61.36969,-164.30507,49,0,3
4696,61.55069,-165.63,50,1,3
4699,62.44999,178.57972,51,0,3
4701,62.38104,175.74618,55,0,3
4713,62.03861,170.15418,62,0,3
4716,61.91119,168.78116,60,0,3
4733,53.8738,140.14789,3,0,0
4740,52.78737,138.24911,42,0,3
4749,51.32681,135.96286,39,0,3
4750,51.16033,135.71916,42,0,3
4764,48.74772,132.51045,25,0,1
4767,48.21185,131.86975,22,0,1
4780,45.81869,129.26833,19,0,2
4788,44.29189,127.79862,15,0,2
4848,25.92054,116.66007,0,0,0
4850,25.4442,116.47066,0,0,0
4863,1.33066,109.91421,0,0,0
4867,0.13848,109.69677,0,0,0
4872,36.02633,-121.34715,0,0,0
4902,60.54117,-158.19859,41,0,3
4915,61.52929,-163.73979,49,0,3
4948,61.83312,165.96376,60,0,3
4959,59.28758,153.05424,55,0,3
4968,53.28074,138.54477,43,0,3
4972,52.64461,137.48955,41,0,3
4982,50.99445,135.0,45,0,3
5009,46.16081,129.22568,17,0,2
5012,45.59325,128.65981,17,0,2
5082,25.08377,116.09542,0,0,0
5102,35.50601,-120.75265,0,1,0
5128,59.70608,-153.62787,7,0,2
5156,62.0008,-165.39873,49,0,3
5190,61.4763,161.85442,0,0,0
5191,61.40302,161.42073,62,0,3
5200,59.27977,152.10272,51,0,3
5268,42.41756,125.47272,13,0,2
5278,40.38366,123.91359,10,0,2
5279,40.1773,123.76428,3,0,0
5303,29.9041,117.87386,0,0,0
5318,26.39535,116.37375,0,0,0
5393,61.47073,-160.40771,39,0,3
5409,63.11908,177.08916,56,0,3
5411,63.09163,176.12148,59,0,3
5414,63.03583,174.67426,62,0,3
5416,62.98892,173.7131,62,0,3
5425,62.68294,169.439,61,0,3
5480,49.2323,131.79478,28,0,1
5485,48.32711,130.73877,27,0,1
5501,45.31949,127.64091,16,0,2
5508,43.95397,126.40878,13,0,2
5511,43.35999,125.90177,13,0,2
5558,28.86683,117.1598,0,0,0
5579,23.8656,115.17913,0,0,0
5591,34.44305,-119.59489,0,6,0
5610,38.56353,-122.03291,0,0,0
5617,40.03582,-123.02386,0,0,0
5628,60.01788,-152.85031,0,0,0
5635,60.72747,-155.62988,33,0,1
5672,63.10143,171.73284,66,0,3
5683,62.62019,166.54132,60,0,3
5708,53.16741,136.76627,41,0,3
5709,53.00423,136.50743,43,0,3
5732,49.031,131.12532,28,0,1
5755,44.68914,126.69432,20,0,1
5784,36.85044,120.96375,0,0,0
5793,33.3292,119.00847,0,0,0
5839,1.753,109.30533,0,13,0
5869,39.54179,-122.36978,0,0,0
5882,42.23401,-124.30779,0,0,0
5912,62.42029,-163.21017,50,0,3
5914,62.55084,-164.11986,0,0,0
5922,63.55391,176.0548,59,0,3
5938,63.04855,168.31064,60,0,3
5958,60.84195,155.03722,56,0,3
5968,59.7853,151.11342,51,0,3
6012,46.57793,128.08878,21,0,1
6038,41.41512,123.69007,7,0,2
6056,35.891,120.11373,5,0,0
6099,24.57948,114.97909,0,0,0
6101,24.09275,114.80408,0,0,0
6133,38.82718,-121.5904,0,0,0
6134,39.03984,-121.72765,0,0,0
6139,40.09551,-122.43021,0,0,0
6150,42.37253,-124.07719,8,0,2
6199,63.70467,174.04286,63,0,3
6200,63.67966,173.55046,64,0,3
6248,59.98949,150.90311,52,0,3
6251,59.28411,148.67131,23,0,1
6252,54.16138,137.33203,0,0,0
6258,53.01602,135.50258,51,0,3
6267,51.48392,133.30821,38,0,3
6270,50.95924,132.61406,34,0,1
6283,48.61071,129.80557,30,0,1
6331,39.03984,121.72765,0,0,0
6353,32.21945,117.92153,0,0,0
6373,27.09806,115.69553,0,0,0
6395,34.59375,-118.84266,0,0,0
6408,37.45247,-120.43973,0,0,0
6430,42.09999,-123.53605,0,0,0
6517,61.45959,155.48036,62,0,3
6562,49.68464,130.60129,29,0,1
6581,46.10258,126.8699,18,0,2
6593,43.7277,124.80401,14,0,2
6596,43.12136,124.3188,13,0,2
6632,34.14673,118.61046,0,0,0
6636,33.24696,118.15619,0,0,0
6653,29.33784,116.36542,0,0,0
6664,26.49491,115.22392,0,0,0
6681,34.04391,-118.28448,0,1,0
6722,42.85158,-123.76823,1,0,0
6737,61.47352,-154.45798,33,0,1
6778,63.62869,167.04242,61,0,3
6786,63.15343,163.25424,61,0,3
6803,61.76742,155.70903,61,0,3
6824,59.43377,147.49602,29,0,1
6865,47.59793,127.92966,24,0,1
6877,45.26591,125.74427,17,0,2
6882,44.26959,124.89697,13,0,2
6947,26.84727,115.12093,0,0,0
6958,24.18217,114.15207,0,0,0
6982,37.26947,-119.74488,0,0,0
6985,37.92265,-120.12706,0,0,0
7002,41.54061,-122.47119,0,0,0
7025,61.58143,-153.84566,0,0,0
7044,63.23702,-162.18111,47,0,3
7082,62.77973,159.44395,58,0,3
7094,61.68316,154.25929,60,0,3
7126,52.668,133.50566,49,0,3
7163,45.80342,125.85115,18,0,2
7185,41.33179,122.32433,9,0,2
7200,34.38929,118.1862,0,0,0
7235,26.23753,114.6559,0,0,0
7248,23.05921,113.54746,0,0,0
7281,38.04812,-119.90448,0,0,0
7314,60.68396,-149.64737,0,0,0
7376,63.72871,163.91835,67,0,3
7405,61.14375,151.20903,58,0,3
7421,54.35802,135.52086,47,0,3
7437,51.60015,131.60507,37,0,1
7452,48.84467,128.40939,29,0,1
7471,45.15009,124.9194,12,0,2
7486,42.08983,122.53506,2,0,0
7487,41.8816,122.38638,2,0,0
7501,34.95819,118.20163,0,0,0
7507,33.60564,117.52522,0,0,0
7513,32.23623,116.87814,0,0,0
7516,31.5452,116.56505,0,0,0
7532,27.78816,115.00372,0,0,0
7556,27.65991,-114.7143,0,3,0
7578,34.62824,-117.75854,0,0,0
7593,37.9547,-119.55368,3,0,0
7609,41.38438,-121.71513,1,0,0
7619,43.46317,-123.21525,2,0,0
7690,64.07651,164.74489,66,0,3
7727,60.64504,148.65479,55,0,3
7744,53.34012,133.47923,48,0,3
7745,53.16741,133.23373,48,0,3
7770,48.61406,127.76308,29,0,1
7784,45.88809,125.18874,16,0,2
7819,34.85328,117.87196,0,0,0
7825,33.49602,117.20401,0,0,0
7847,28.37576,114.9903,0,0,0
7849,27.899,114.80566,0,0,0
7871,22.5267,112.9321,0,1,0
7876,27.76962,-114.51616,0,0,0
7907,36.5363,-118.47047,0,0,0
7922,39.81145,-120.37122,0,0,0
7936,42.76997,-122.36329,2,0,0
7941,43.80262,-123.13227,5,0,0
7992,65.15024,175.27986,65,0,3
7996,65.05754,173.19868,65,0,3
8002,64.85639,170.11202,63,0,3
8003,64.81572,169.60266,63,0,3
8040,61.99325,152.39333,59,0,3
8064,56.16441,137.46576,0,0,0
8097,50.08315,128.91766,27,0,1
8156,34.52052,117.43147,0,0,0
8165,32.46721,116.4603,0,0,0
8179,29.19854,115.07072,0,0,0
8198,24.6146,113.3904,0,0,0
8221,30.72244,-115.44375,0,0,0
8245,36.21078,-118.01385,0,0,0
8266,40.79362,-120.68517,0,0,0
8305,62.19888,-152.1759,40,0,3
8358,64.99977,168.99646,67,0,3
8359,64.95468,168.48618,72,0,3
8405,60.9185,147.80426,57,0,3
8406,60.79374,147.42595,56,0,3
8430,56.01577,136.63658,60,0,3
8507,41.43109,121.10477,6,0,2
8528,34.41079,117.10556,0,0,0
8537,32.35059,116.14684,0,0,0
8552,28.83391,114.6823,0,0,0
8573,23.73231,112.87366,0,0,0
8580,21.98379,112.32533,0,0,0
8603,32.23203,-115.83454,0,0,0
8627,37.66169,-118.50848,0,0,0
8692,63.12987,-154.9538,42,0,3
8747,65.22633,168.89616,67,0,3
8754,64.86578,165.33554,69,0,3
8804,59.80205,143.909,49,0,3
8817,57.91789,139.61992,57,0,3
8818,57.76541,139.31062,58,0,3
8840,54.1735,133.18581,43,0,3
8844,53.47627,132.2011,45,0,3
8861,50.38265,128.40009,27,0,1
8897,43.23995,122.03549,10,0,2
8908,40.91968,120.45178,2,0,0
8921,36.32905,117.79343,0,0,0
8936,32.92515,116.14299,0,0,0
8948,30.12791,114.94867,0,0,0
8955,28.46552,114.29807,0,0,0
8956,28.22617,114.20773,0,0,0
8960,27.26407,113.85256,0,0,0
8970,24.8255,113.00623,0,0,0
8972,24.33199,112.84373,0,0,0
8981,22.08665,112.13866,0,0,0
8989,28.33343,-114.00715,0,4,0
9045,41.04481,-120.21728,0,0,0
9053,42.74158,-121.34958,0,0,0
9096,62.82533,-152.57664,44,0,3
9110,64.16084,-158.85391,46,0,3
9124,65.61549,-170.88864,41,0,3
9128,65.74471,-173.00808,69,0,3
9129,65.77171,-173.54118,71,0,3
9136,65.90063,-177.29938,70,0,3
9143,65.91041,177.83892,67,0,3
9162,65.35896,167.75768,70,0,3
9186,63.62869,156.08768,58,0,3
9194,62.82533,152.57664,0,0,0
9208,61.18512,146.93816,59,0,3
9217,59.99038,143.65254,51,0,3
9269,51.4647,129.19327,29,0,1
9284,48.61607,126.16809,19,0,2
9293,46.84181,124.54009,12,0,2
9320,41.2586,120.35475,6,0,2
9379,25.91167,113.1428,0,0,0
9402,27.95873,-113.62938,0,0,0
9430,36.11356,-117.1213,0,0,0
9435,37.23325,-117.69947,0,0,0
9453,41.16899,-119.98164,0,0,0
9485,50.67846,-127.87498,0,0,0
9486,50.8671,-128.08162,0,0,0
9504,62.58838,-150.66817,31,0,1
9518,64.02584,-156.80141,42,0,3
9520,64.20463,-157.72974,46,0,3
9531,65.12493,-163.55139,56,0,3
9556,66.15825,180.0,71,3,3
9557,66.15716,179.45434,74,0,3
9563,66.10454,176.18592,67,0,3
9587,65.12493,163.55139,71,0,3
9634,60.178,143.39293,50,0,3
9647,58.27368,139.08562,53,0,3
9648,58.11968,138.77547,53,0,3
9679,52.89824,130.48601,34,0,1
9687,51.42912,128.7131,29,0,1
9722,44.53776,122.31458,9,0,2
9746,39.43835,118.92642,8,0,2
9756,36.11356,117.1213,0,0,0
9782,30.10894,114.44395,0,2,0
9787,28.919,113.98501,0,0,0
9869,39.33966,-118.56841,0,0,0
9903,46.51023,-123.5213,8,0,2
9905,46.91382,-123.86034,13,0,2
9933,62.07742,-147.99461,29,0,1
9934,62.19983,-148.3925,29,0,1
9951,64.05117,-155.68069,45,0,3
9955,64.41845,-157.53679,47,0,3
9966,65.2793,-162.89728,55,0,3
9973,65.70588,-166.48343,62,0,3
10003,66.29908,175.05404,69,0,3
10039,64.23828,156.60223,61,0,3
10049,63.23604,152.12805,59,0,3
10094,57.02225,136.12331,49,0,3
10135,49.67642,126.41206,30,0,1
10169,42.78447,120.72241,7,0,2
10175,41.50685,119.88106,6,0,2
10178,40.8616,119.47589,3,0,0
10180,40.42909,119.21129,3,0,0
10192,36.67828,117.12675,0,0,0
10225,29.02494,113.78203,0,0,0
10226,28.78533,113.69276,0,0,0
10286,33.60138,-115.39156,0,0,0
10292,34.97984,-116.01939,0,0,0
10295,35.66306,-116.34426,0,0,0
10309,38.79816,-117.96508,0,0,0
10318,40.76668,-119.10717,0,0,0
10320,41.19905,-119.37262,0,0,0
10352,47.85108,-124.29865,10,0,2
10376,56.52934,-134.72321,13,0,2
10380,59.83292,-141.13725,0,0,0
10395,62.51911,-148.54794,48,0,3
10404,63.54893,-152.33324,42,0,3
10418,64.89086,-158.77634,54,0,3
10420,65.05439,-159.74936,55,0,3
10430,65.75767,-164.79196,62,0,3
10449,66.61439,-178.8876,75,0,3
10450,66.61773,-179.44374,76,0,3
10487,65.21046,160.73474,64,0,3
10513,62.63948,148.95451,63,0,3
10527,60.83012,143.57771,54,0,3
10529,60.55109,142.86403,51,0,3
10530,60.40978,142.51215,53,0,3
10546,57.99813,137.31372,49,0,3
10592,49.81849,126.14799,29,0,1
10607,46.84635,123.43504,11,0,2
10609,46.44068,123.10028,11,0,2
10621,43.96321,121.21093,9,0,2
10627,42.69752,120.33733,7,0,2
10633,41.41453,119.507,3,0,0
10662,34.06265,115.59767,0,0,0
10668,32.67349,114.9885,0,0,0
10699,25.23664,112.23132,0,0,0
10755,33.479,-115.07442,0,0,0
10760,34.63255,-115.58852,0,0,0
10761,34.86193,-115.6937,0,0,0
10782,39.57631,-118.10361,0,0,0
10795,42.39474,-119.81416,0,0,0
10806,44.71722,-121.41569,0,0,0
10825,48.78271,-124.75591,13,0,2
10873,61.29296,-144.03949,6,1,2
10884,62.71678,-148.29857,50,0,3
10924,66.59651,-171.6341,60,0,3
11027,59.1109,138.89371,49,0,3
11055,54.44106,131.08176,44,0,3
11084,48.9803,124.93931,17,0,2
11102,45.34031,121.8796,10,0,2
11112,43.24604,120.37913,8,0,2
11214,12.87723,108.77803,0,0,0
11270,39.6932,-117.8697,0,0,0
11312,48.72083,-124.3109,6,0,2
11352,57.52675,-135.28505,0,0,0
11380,62.5393,-146.83678,45,0,3
11396,64.3815,-153.66231,45,0,3
11400,64.77822,-155.51332,47,0,3
11455,66.582,168.25436,77,0,3
11456,66.53407,167.71167,73,0,3
11460,66.32115,165.56403,71,0,3
11494,63.27546,149.28717,65,0,3
11497,62.91383,148.04564,61,0,3
11513,60.7783,141.96826,55,0,3
11534,57.52675,135.28505,48,0,3
11613,42.30233,119.43369,7,0,2
11626,39.47282,117.74624,16,6,2
11675,28.13108,112.73793,0,0,0
11681,26.66847,112.23999,0,0,0
11710,14.59706,108.95951,0,1,0
11730,25.78305,-111.72266,0,0,0
11738,32.05657,-113.96249,0,0,0
11800,45.80342,-121.52899,0,0,0
11805,46.83403,-122.33018,6,0,2
11835,53.65847,-129.11139,9,4,2
11847,55.81556,-132.01572,10,0,2
11857,57.85866,-135.28792,7,0,2
11870,61.38913,-142.76517,27,0,1
11878,62.47493,-145.7843,35,0,1
11879,62.60476,-146.17792,43,0,3
11883,63.11026,-147.78908,50,0,3
11900,64.98823,-155.29758,47,0,3
11901,65.08384,-155.77225,50,0,3
11927,67.2987,178.28164,82,0,3
11942,66.93941,169.79602,78,0,3
11950,66.5441,165.42578,65,0,3
11963,65.61979,158.69421,65,0,3
11966,65.36002,157.21759,64,0,3
11974,64.58844,153.43495,56,0,3
11980,63.93889,150.75117,60,0,3
11983,63.59277,149.4594,65,0,3
12008,60.2253,139.96974,50,0,3
12021,58.18692,135.87245,47,0,3
12048,53.47403,128.88449,32,0,1
12119,38.92345,117.14968,7,0,2
12120,38.70092,117.03086,4,0,0
12144,33.22841,114.44395,0,0,0
12146,32.76099,114.24921,0,0,0
12164,28.4746,112.61987,0,0,0
12185,23.2869,110.96392,0,0,0
12238,33.33397,-114.22775,0,0,0
12244,34.72746,-114.82606,0,0,0
12281,42.97268,-119.21925,0,0,0
12296,46.13777,-121.42957,0,0,0
12332,53.99206,-129.05849,12,0,2
12340,55.44164,-130.97174,0,1,0
12368,62.53449,-145.12466,33,0,1
12403,66.23296,-161.04576,0,0,0
12461,64.89818,153.66692,57,0,3
12486,61.85473,143.22281,61,0,3
12492,60.99798,141.05899,56,0,3
12544,52.11788,126.8699,27,0,1
12577,45.51345,120.96375,11,0,2
12618,36.56114,115.66813,0,0,0
12634,32.866,114.03429,0,0,0
12663,25.8811,111.52538,0,0,0
12669,24.38797,111.06738,0,0,0
12721,29.8821,-112.63718,0,0,0
12741,34.60237,-114.50416,0,0,0
12742,34.83383,-114.60513,0,0,0
12771,41.35779,-117.9115,0,0,0
12828,54.14094,-128.77417,14,0,2
12829,54.32531,-129.00461,17,0,2
12833,55.05575,-129.94977,16,0,2
12850,58.35642,-135.0,0,0,0
12855,59.49313,-137.12109,0,0,0
12885,65.00081,-152.96915,44,0,3
12906,67.75815,-178.2466,74,0,3
12961,64.78759,152.04903,54,0,3
12989,61.17869,140.77432,57,0,3
13017,56.65579,132.22084,54,0,3
13027,54.87422,129.70992,43,0,3
13031,54.14094,128.77417,37,0,1
13036,53.20886,127.6557,30,0,1
13044,51.68376,125.97687,27,0,1
13047,51.10168,125.38027,26,0,1
13078,44.79716,120.10866,10,0,2
13085,43.30695,119.10986,8,0,2
13120,35.52562,114.91275,0,0,0
13135,32.02779,113.44292,0,0,0
13141,30.60129,112.89986,0,0,0
13176,21.69952,110.08604,0,0,0
13187,18.3305,109.22645,0,0,0
13222,32.12986,-113.22918,0,0,0
13233,34.7075,-114.28313,0,0,0
13240,36.32079,-115.00181,0,0,0
13250,38.58906,-116.10019,0,0,0
13265,41.9102,-117.92603,0,0,0
13269,42.77903,-118.45324,0,0,0
13275,44.28198,-119.42097,0,0,0
13278,44.91915,-119.85429,0,0,0
13306,51.2396,-125.10332,0,0,0
13362,61.50604,-140.83949,0,0,0
13369,62.5047,-143.41469,47,0,3
13384,64.42563,-149.56027,44,0,3
13404,66.43071,-159.12099,55,0,3
13427,67.8556,173.53018,76,0,3
13446,66.9564,162.8143,65,0,3
13489,62.36574,143.03571,61,0,3
13510,59.18008,135.89986,46,0,3
13530,55.74931,130.39371,54,0,3
13536,54.65821,128.94977,38,0,3
13539,54.1031,128.25995,35,0,1
13565,49.05468,123.0644,27,0,1
13567,48.6503,122.71604,29,0,1
13582,45.55207,120.29934,19,0,2
13592,43.42591,118.86076,8,0,2
13598,42.12808,118.05614,7,0,2
13622,36.77788,115.21452,0,0,0
13663,27.0622,111.44056,0,0,0
13701,13.60344,107.97382,0,0,0
13709,11.40112,107.5345,0,0,0
13720,28.87088,-111.80141,0,0,0
13726,30.32141,-112.30621,0,0,0
13733,31.9938,-112.92387,0,0,0
13801,47.13762,-121.12247,1,0,0
13814,49.78963,-123.32629,6,0,2
13835,54.06228,-127.7468,17,0,2
13843,55.53949,-129.61069,18,0,2
13866,60.31114,-137.48955,15,0,2
13867,60.46821,-137.81555,19,0,2
13918,66.72749,-159.44395,54,0,3
13924,67.17605,-162.64598,54,0,3
13934,68.21724,178.21008,0,0,0
13940,68.13136,174.64418,81,0,3
13944,68.02682,172.2881,75,0,3
13949,67.84384,169.38034,0,0,0
13968,66.64569,158.9225,63,0,3
13976,65.92237,154.88516,64,0,3
14011,61.53766,140.19443,59,0,3
14052,54.62143,128.42807,0,0,0
14080,48.983,122.61924,28,0,1
14086,47.75733,121.60751,22,0,1
14099,45.04015,119.59863,23,0,1
14103,44.1879,119.02647,10,0,2
14109,42.89576,118.20523,11,0,2
14146,34.57921,113.96249,0,0,0
14171,28.62757,111.71938,0,0,0
14173,28.13963,111.55708,0,0,0
14188,24.42206,110.40988,0,0,0
14196,22.39617,109.84463,0,0,0
14222,11.21027,107.31165,0,0,0
14251,33.27666,-113.16743,0,0,0
14253,33.74686,-113.35557,0,0,0
14290,42.13945,-117.43498,0,0,0
14299,44.0915,-118.63352,0,0,0
14305,45.3725,-119.48713,0,0,0
14333,51.11793,-124.15969,20,0,1
14344,53.2585,-126.3692,13,2,2
14348,54.01848,-127.23483,13,1,2
14368,57.82533,-132.41049,0,0,0
14374,59.5141,-135.30315,16,0,2
14457,68.25432,172.20792,75,0,3
14462,68.06953,169.27114,77,0,3
14485,66.51069,156.65599,63,0,3
14493,65.72205,152.71579,58,0,3
14497,65.28566,150.84308,56,0,3
14500,64.94107,149.48177,63,0,3
14511,63.55989,144.80609,65,0,3
14528,61.10793,138.51654,61,0,3
14567,54.01848,127.23483,35,0,1
14569,53.63976,126.79765,27,0,1
14581,51.31546,124.35078,29,0,1
14599,47.67691,121.17795,21,0,1
14608,45.79579,119.78204,27,0,1
14616,44.0915,118.63352,16,0,2
14650,36.53244,114.54764,0,0,0
14664,33.27666,113.16743,0,0,0
14704,23.50531,109.93041,0,0,0
14720,14.86623,107.85032,0,0,0
14751,30.75753,-111.97079,0,0,0
14753,31.23764,-112.14271,0,0,0
14810,44.20831,-118.37924,0,0,0
14826,47.59398,-120.74997,1,0,0
14827,47.80154,-120.91006,1,0,0
14831,48.62681,-121.5657,2,0,0
14932,65.59939,-151.04901,53,0,3
15009,66.03239,152.9494,60,0,3
15035,62.77585,141.78897,64,0,3
15037,62.48645,141.0441,71,0,3
15040,62.04334,139.95544,62,0,3
15047,60.96964,137.5448,55,0,3
15066,57.80867,131.83612,51,0,3
15069,57.28061,131.03534,51,0,3
15095,52.43171,125.04937,27,0,1
15098,51.84427,124.45524,32,0,1
15103,50.85375,123.50343,28,0,1
15107,50.05137,122.77488,29,0,1
15136,43.99279,118.24215,9,0,2
15145,42.03308,117.0611,12,0,2
15151,40.70698,116.3233,1,0,0
15160,38.68899,115.28426,0,0,0
15171,36.17617,114.1142,0,0,0
15184,33.14098,112.85662,0,0,0
15195,30.51683,111.8858,0,0,0
15217,25.10972,110.16261,0,0,0
15249,11.66046,107.02401,0,0,0
15276,32.76626,-112.45694,0,0,0
15319,42.58418,-117.06654,0,0,0
15330,44.96928,-118.53999,0,0,0
15332,45.39712,-118.82381,0,0,0
15346,48.33978,-120.96375,4,0,0
15364,51.9787,-124.16992,7,0,2
15370,53.15188,-125.37184,11,1,2
15409,60.17444,-135.30971,49,0,3
15435,64.07145,-144.63754,44,0,3
15453,66.23736,-152.70042,53,0,3
15498,68.47564,168.4533,76,0,3
15543,64.33641,145.46533,63,0,3
15551,63.24392,142.25319,61,0,3
15556,62.51911,140.37671,63,0,3
15585,57.7887,131.26237,50,0,3
15598,55.43148,128.00807,42,0,3
15629,49.36763,121.79891,34,0,1
15648,45.39712,118.82381,23,0,1
15674,39.69782,115.49755,0,0,0
15685,37.19984,114.2971,0,0,0
15700,33.7122,112.82206,0,0,0
15707,32.05238,112.19029,0,0,0
15725,27.68795,110.70904,0,0,0
15741,23.68727,109.54292,0,0,0
15779,28.27299,-110.65891,0,0,0
15808,35.21888,-113.16642,0,0,0
15817,37.30291,-114.06563,0,0,0
15821,38.21839,-114.48668,0,0,0
15844,43.35268,-117.20164,0,0,0
15884,51.71525,-123.4994,6,0,2
15903,55.3893,-127.47618,16,0,2
15905,55.76271,-127.94215,18,0,2
15912,57.04752,-129.65292,32,0,1
15921,58.645,-132.04922,32,0,1
15925,59.33363,-133.19125,32,0,1
15947,62.84573,-140.44034,41,0,3
15948,62.99283,-140.81248,40,0,3
15964,65.16819,-147.32777,47,0,3
15966,65.41433,-148.21909,48,0,3
15990,67.82856,-160.2673,61,0,3
16017,68.74559,168.9298,76,0,3
16019,68.65281,167.73523,75,0,3
16025,68.31905,164.21925,66,0,3
16027,68.18977,163.07249,66,0,3
16045,66.65128,153.43495,61,0,3
16084,61.4698,137.26476,56,0,3
16128,53.67643,125.49564,28,0,1
16161,47.00024,119.59229,30,0,1
16166,45.941,118.85029,27,0,1
16213,35.45209,113.26318,0,0,0
16230,31.43078,111.71583,0,0,0
16234,30.46691,111.37981,0,0,0
16301,28.36518,-110.45304,0,0,0
16311,30.80296,-111.2505,0,0,0
16315,31.7661,-111.58633,0,0,0
16320,32.96056,-112.0206,0,0,0
16323,33.67222,-112.28921,0,0,0
16386,47.75073,-119.78368,0,0,0
16399,50.43623,-121.93478,16,0,2
16402,51.0438,-122.47119,11,0,2
16442,58.62626,-131.46043,42,0,3
16452,60.33801,-134.37724,31,0,1
16460,61.64019,-136.95251,48,0,3
16482,64.84804,-145.30484,50,0,3
16489,65.73176,-148.3925,52,0,3
16498,66.75219,-152.68439,53,0,3
16501,67.06086,-154.19547,56,0,3
16567,66.64569,152.18959,58,0,3
16582,64.84804,145.30484,66,0,3
16618,59.32146,132.58897,40,0,3
16625,58.09618,130.64578,52,0,3
16658,51.84642,123.21181,37,0,1
16666,50.23267,121.75948,35,0,1
16676,48.16927,120.09734,28,0,1
16683,46.69613,119.02493,28,0,1
16730,36.24982,113.32955,0,0,0
16786,22.58912,108.82034,0,0,0
16798,14.39185,106.98106,0,0,0
16826,28.94788,-110.40021,0,0,0
16828,29.43759,-110.55605,0,0,0
16855,35.88388,-112.90577,0,0,0
16881,41.80838,-115.70074,4,0,0
16952,56.42414,-127.80653,23,0,1
16972,59.99392,-133.15239,30,0,1
16984,61.9687,-136.97493,46,0,3
16993,63.3505,-140.19443,41,0,3
16997,63.93385,-141.73048,48,0,3
16998,64.07651,-142.12502,46,0,3
17026,67.4659,-154.98311,57,0,3
17027,67.56215,-155.5081,57,0,3
17036,68.33826,-160.42688,62,0,3
17051,69.47694,173.6598,77,0,3
17055,69.35584,171.15818,74,0,3
17056,69.19543,168.69006,0,0,0
17067,68.55919,162.13991,73,0,3
17079,67.56215,155.5081,63,0,3
17101,65.03756,145.00798,68,0,3
17139,59.13164,131.70389,39,0,3
